userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
vFzaVrrP3CSltFTn3XctTBCEMXE3,1.42865197143069e-06,1.02388996416771e-06,2.51564359241301e-06,,,,,3.07968319646684e-06,2.7964943551169e-06,1.65339815323624e-06,2.84456320453769e-06,,,,,3.52892175680122e-06,1.5384210526316e-07,4.3597571965076e-07,2.14822680640679e-06,,,,,2.46786293101562e-06,230.979353,213.063518,216.576776,,,,,193.020728,-3.779606,-2.086282,-2.343,,,,,-3.965,3.505106,3.182277,3.234975,,,,,4.2807,8.274375,9.298173,8.688488,,,,,8.10805,-3.17595,-1.596,-1.989,,,,,-3.64605,-4.64205,-3.00405,-2.58195,,,,,-4.36395,4.11795,3.51495,3.49605,,,,,4.386,3.12195,3.05505,3.01695,,,,,4.20405,9.366,9.615,9.222,,,,,8.38905,7.24005,8.217,8.10195,,,,,7.79505,9.775241,10.057625,9.563464,,,,,9.996744,0.346929,-0.560663,-0.673646,,,,,0.820372,0.320134,-0.614813,-0.455744,,,,,0.814596,-0.593948,0.498825,0.357088,,,,,-0.578004,1.31807,-0.298238,-0.628375,,,,,1.01544,-0.2662,-0.86955,-0.706062,,,,,0.664675,1.4135,-0.312813,-0.312813,,,,,0.9856,-0.265512,-1.06246,-0.708125,,,,,0.669213,-0.505037,1.04885,0.8228,,,,,-0.531712,-0.662888,-0.713488,-0.146025,,,,,-0.601838,0.897866,1.217999,0.967676,,,,,1.297567
vFzaVrrP3CSltFTn3XctTBCEMXE3,1.50158137862584e-06,1.09041090789996e-06,1.7542850912962e-06,,,,,2.72226852279793e-06,2.64989795340362e-06,2.47604093849623e-06,2.88700998615458e-06,,,,,2.97584428408561e-06,1.2206976744186e-07,3.0040420290187e-07,1.872061677261e-07,,,,,2.16791041385478e-06,236.95065,239.593297,178.109337,,,,,179.970505,-3.748157,-2.051865,-1.664675,,,,,-4.179487,3.53385,3.3339,3.32635,,,,,4.168275,8.156721,9.323085,8.9543,,,,,8.176275,-3.138,-1.33695,-1.251,,,,,-3.76995,-4.60305,-2.96595,-2.046,,,,,-4.62195,4.338,3.63,3.486,,,,,4.25205,3.084,3.19905,3.20805,,,,,4.041,8.83905,9.74895,9.54795,,,,,8.42805,7.53705,8.62905,8.53305,,,,,7.89105,9.671089,10.13011,9.701923,,,,,10.091791,0.484137,-0.433372,-0.398658,,,,,0.983023,0.255809,-0.648945,-0.601883,,,,,0.90805,-0.722896,0.208257,0.626152,,,,,-0.63171,1.1352,-0.1199,-0.199237,,,,,1.29663,0.198412,-0.733562,-0.517825,,,,,0.720638,0.978863,-0.35695,-0.345262,,,,,1.2342,-0.181362,-0.968687,-0.769037,,,,,0.632087,-0.420337,1.16077,1.16421,,,,,-0.480563,-0.834625,-0.8701,0.118937,,,,,-0.758862,0.998245,1.161658,1.009136,,,,,1.498045
vFzaVrrP3CSltFTn3XctTBCEMXE3,2.1521677647391e-06,1.54643012608936e-06,9.6686799492286e-07,,,,,1.83662167101413e-06,3.15826108970214e-06,2.84692579811979e-06,2.51365146383919e-06,,,,,3.88369757467835e-06,9.4376468571722e-07,7.5528447920717e-07,1.1975e-07,,,,,6.305369845528e-08,242.569629,210.469474,224.585228,,,,,207.303553,-3.50185,-2.394964,-1.47015,,,,,-4.24881,3.642325,3.375257,3.34165,,,,,4.59498,8.23285,9.370121,9.144338,,,,,7.49658,-3.20505,-1.155,-1.17495,,,,,-3.36795,-3.789,-3.243,-2.07495,,,,,-4.785,4.386,3.678,3.61095,,,,,4.69305,3.036,2.96895,3.036,,,,,4.46295,8.571,10.199,9.92205,,,,,7.575,8.00595,8.715,8.55195,,,,,7.40295,9.673951,10.272667,9.852333,,,,,9.778956,0.480654,-0.689425,-0.419833,,,,,1.054102,0.294639,-0.647468,-0.483645,,,,,0.902467,-0.721417,-0.354907,0.880641,,,,,-0.55396,0.8063,-0.432162,-0.09185,,,,,1.19543,0.117013,-0.84755,-0.711425,,,,,0.852087,0.577637,-0.2035,-0.131175,,,,,1.14455,0.0517,-0.88715,-0.761063,,,,,0.671,-0.6765,1.23076,1.3596,,,,,-0.372487,-0.776462,-1.03441,0.06545,,,,,-0.700288,0.955532,1.26547,1.160152,,,,,1.504979
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.02632917666431e-06,2.49680607624842e-06,2.04829464315509e-06,1.08474563294694e-06,1.91415253003919e-06,1.5098203648159e-06,1.05192847695078e-06,1.38059647771706e-06,2.53725651541187e-06,4.0224880665671e-06,3.96805951024132e-06,1.99833072985488e-06,4.26367308820985e-06,3.32775642134702e-06,2.92549045300527e-06,2.76763398221371e-06,3.14925706623e-09,3.8004588191423e-07,1.3893178989622e-07,1.9816647513773e-07,1.176470588234e-08,7.922541585978e-08,5.728881053487e-08,3.2246952056823e-07,187.03052,416.602142,235.834765,164.388652,614.674386,390.638791,193.856036,286.255118,-1.132077,-1.313362,-1.10958,-1.667888,-1.682892,-1.349225,-0.9123,-1.043783,6.646541,7.005769,6.7038,7.178006,7.108833,6.75025,6.343095,6.58365,7.129459,6.419869,7.08882,6.079988,6.194008,7.01015,7.549305,7.06765,-0.47595,-0.53295,-0.657,-0.93495,0.07905,-0.27405,-0.72495,-0.67695,-2.343,-2.247,-2.22795,-2.286,-2.65005,-2.72595,-1.06905,-1.66305,7.71,7.93905,7.85295,7.68105,7.77705,7.68105,6.417,7.221,6.20595,6.34995,6.34005,6.666,5.679,5.832,6.23505,6.34005,8.025,7.92,7.89105,7.41195,8.562,8.313,7.90095,7.45995,5.20995,5.00895,5.229,5.229,4.692,4.884,7.278,6.225,9.869154,9.69233,9.899284,9.590602,9.716418,9.91474,9.904045,9.731912,-0.513999,0.176841,1.394003,0.6979,1.197411,-0.02066,-0.67309,-0.138752,1.743575,0.862606,-5.00481,-1.356026,-4.711163,0.147869,1.622543,1.473679,1.651474,0.611755,-6.329956,-1.777685,-5.702747,0.080346,1.82699,1.749658,1.36703,0.9966,2.37628,1.20079,4.68848,2.32952,0.62205,0.77935,-2.91926,-2.39333,0.624663,0.188788,-1.02795,-2.26504,-2.10636,-1.84621,10.3345,7.08936,-0.82445,-0.365063,3.10269,8.79106,9.21498,8.70347,-1.13149,-0.3806,-10.7081,-2.85203,-22.6245,-3.50171,-3.69586,-1.16091,10.6572,7.2765,-1.38724,-0.4477,3.74715,10.0617,10.6073,10.2017,-1.45516,-0.859375,-13.6113,-3.62147,-26.8126,-4.06079,-4.31997,-1.47675,3.797718,1.975623,8.233529,2.352704,8.510225,3.943952,5.546474,4.29145
AkuXO1X9V7QUWMjUGTgbYQis8wO2,5.2375511272474e-07,1.90037328080742e-06,1.56488065318226e-06,9.7816675152878e-07,1.21846975936583e-06,1.68390734733991e-06,7.9285863303513e-07,1.17428417331692e-06,1.10707571563033e-06,3.35305971929749e-06,4.061358842128e-06,2.09106894015956e-06,3.62586150316561e-06,4.00353575371197e-06,2.6582186888321e-06,2.73048611272146e-06,4.658536585366e-08,3.268163393196e-08,5.975e-08,2.885314465851e-08,1.6269839632304e-07,4.072357829609e-08,2.652380952381e-08,1.2682030990129e-07,70.822112,438.272733,315.157045,177.693709,265.876958,571.148072,157.552469,313.821977,-1.20015,-1.474173,-1.485885,-1.667467,-1.482832,-2.024832,-1.29918,-1.415538,6.466175,6.775445,6.737565,6.9072,6.658664,7.130471,6.4722,6.637777,7.273675,6.850895,6.9594,6.576217,7.133823,6.165662,7.3818,7.133077,-0.945,-1.10805,-1.07895,-0.92595,-0.28395,-0.82005,-1.02105,-1.16505,-1.51005,-2.448,-2.02695,-2.20905,-2.544,-3.05205,-1.5,-1.893,6.84795,7.52805,7.40295,7.422,7.44105,7.54695,6.57,6.98205,6.225,6.20595,6.20595,6.10095,5.65005,6.18705,6.225,6.44505,8.24595,8.226,8.39895,7.518,8.40795,7.872,7.776,7.29705,6.84705,5.84205,5.69805,5.76495,5.976,4.80705,7.18305,6.88605,9.815915,9.792905,9.860988,9.713462,9.950801,9.703267,9.905203,9.850677,0.055366,-0.143925,-0.139522,0.866878,0.212111,0.939383,-0.380092,-0.154338,-0.319529,0.810163,0.238796,-2.444327,-0.295258,-3.209088,0.8591,0.404283,-0.392585,0.767201,0.220702,-3.033281,-0.420734,-3.982995,0.987896,0.512855,0.827887,0.501737,0.8371,3.46143,4.35146,5.02301,0.041662,0.510125,-1.43069,-1.9976,-2.44668,-2.56437,-2.24455,-1.11843,-2.52134,-0.85415,2.51487,4.10974,6.16399,8.54494,7.6538,3.19302,7.1896,2.29955,-2.55255,-0.1485,-1.18058,-13.0019,-17.6049,-21.6857,-0.069438,-1.50411,2.81545,4.45253,6.62269,9.68014,8.8902,4.33098,7.81866,2.72333,-2.84749,-0.315012,-1.55966,-15.0619,-21.3148,-26.8778,-0.025438,-1.65371,2.109347,1.350238,1.88178,6.926668,7.313805,7.355223,1.397796,1.790095
AkuXO1X9V7QUWMjUGTgbYQis8wO2,7.5645003552172e-07,2.40774267991797e-06,1.44201542268634e-06,1.32299521773997e-06,1.46154096559947e-06,1.12622379427108e-06,1.17627808128319e-06,1.22796514602202e-06,2.30105962220628e-06,3.90630249764723e-06,3.42792898223788e-06,3.4846768995966e-06,4.12461725686457e-06,3.51071742241799e-06,3.05844961068845e-06,3.47346919744871e-06,2.614457831325e-08,4.451871836521e-08,4.120309777519e-08,3.803945867771e-08,4.734959756269e-08,6.169814340524e-08,2.3553577047564e-07,6.927421854754e-08,154.700473,451.111794,103.644383,304.133042,558.035341,362.4798,149.821527,273.946456,-1.307644,-1.440783,-1.746712,-1.698014,-2.035579,-1.22954,-1.36599,-1.310919,6.133988,6.464433,6.739725,6.638632,6.898468,6.2576,6.2022,6.252392,7.8216,7.262333,6.567262,6.911714,6.520208,7.39006,7.47783,7.321142,-0.86805,-0.85905,-1.146,-1.01205,-0.906,-0.456,-1.17495,-1.041,-1.87395,-2.30505,-2.38095,-2.57295,-3.186,-1.893,-1.46205,-1.77795,6.75195,7.40295,7.40295,7.47,7.45095,6.924,6.26295,6.53205,5.823,5.727,6.06195,6.03405,5.54505,5.28705,6.12,6.129,8.65695,8.62905,7.58505,8.10195,9.117,8.89695,7.64205,7.78605,7.05795,6.78,5.79405,5.89905,4.788,6.21495,7.317,6.981,10.049221,9.866512,9.626188,9.77846,9.802698,9.807471,9.811682,9.719705,-0.658349,-0.321673,-0.217251,0.5194,1.41845,-0.225216,-0.450615,0.039727,1.484897,1.919592,1.182466,-2.263272,-4.594012,0.783228,0.755812,-0.290432,1.575987,2.041952,1.371528,-2.824485,-6.315779,1.122989,1.018656,-0.355861,1.40924,0.564438,0.856212,5.54854,8.99621,0.466125,-0.119625,0.618612,-5.10166,-4.74911,-1.32578,-1.89159,-0.935412,-1.39026,-0.700288,-0.626312,16.053,17.1204,2.55324,4.1437,1.04761,3.31059,1.16848,1.14647,-4.84715,-0.438075,-0.05445,-22.8878,-41.3341,-1.2397,0.161425,-1.94109,17.6774,19.2177,3.41756,5.2415,1.83068,4.46462,1.54124,1.49847,-5.84554,-0.65395,-0.284763,-28.4846,-56.2555,-1.55788,0.231137,-2.43073,5.695256,3.993722,2.258243,5.222431,8.788522,2.477133,1.3731,1.486186
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.1841908903085e-06,1.65886278350041e-06,1.67654115126297e-06,1.25293396639564e-06,1.58113259497149e-06,1.05430084941612e-06,6.2853312431231e-07,1.21620236660775e-06,1.97520584622162e-06,2.77935529416645e-06,4.31683619182281e-06,3.99145018308056e-06,3.80632047553802e-06,2.87086713816575e-06,2.89287875923361e-06,2.75561037470779e-06,2.417781722356e-08,5.537509959189e-08,4.6875e-09,4.782453283664e-08,3.058823529412e-08,5.62496905028e-08,4.91e-08,1.466647883677e-08,158.403913,433.733803,198.693971,167.671248,593.7918,348.509381,130.193997,315.221872,-1.144481,-1.325065,-1.582264,-1.222675,-1.871779,-1.364869,-1.074087,-1.119805,6.472969,6.542596,6.761293,6.6225,6.901571,6.556678,6.3759,6.354014,7.254375,7.172238,6.780279,6.9365,6.647266,6.885206,7.301338,7.44375,-0.68595,-0.77205,-0.73395,-0.52305,-0.27405,-0.41805,-0.71505,-0.72495,-1.692,-2.22795,-2.487,-2.19,-2.82195,-2.52495,-1.5,-1.797,6.79995,7.30695,7.221,7.422,7.38405,7.20195,6.972,6.89505,6.10995,5.976,6.19605,6.18705,5.55495,5.65995,6.10995,5.78505,7.69995,8.59995,7.95795,7.977,8.61,7.93005,7.719,8.03505,6.771,6.081,5.66895,5.79405,5.16195,5.24805,6.579,6.378,9.801714,9.851817,9.748198,9.722841,9.842425,9.668222,9.763909,9.866053,0.160652,-0.310749,0.122669,0.773576,0.83139,0.082492,-0.190621,0.130337,-0.505673,0.701537,-0.080752,-3.642301,-2.194392,-0.227915,0.312893,-0.880347,-0.573513,0.715804,-0.28989,-4.560997,-2.977235,-0.488352,0.394844,-1.038673,0.616275,0.295625,1.33966,5.13783,7.09032,2.36101,0.478087,4.62302,-0.173662,-1.79121,-0.855388,-1.21591,-2.44406,-2.54306,-1.08996,-2.48545,0.195525,3.69669,1.12736,1.95085,9.10855,9.06359,4.18069,8.20229,-1.9778,-0.659725,-2.343,-22.7173,-31.5227,-9.80911,-1.93504,-19.3751,0.224675,4.3065,1.76055,2.78974,11.2355,10.8251,5.26543,9.57674,-2.23534,-0.980237,-3.0701,-28.33,-40.2034,-13.8368,-2.34424,-23.2449,0.892377,1.62965,1.615933,7.434209,9.531398,3.492572,2.949739,5.201831
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.05607470555976e-06,1.83848450187226e-06,6.962292785129e-08,1.77644883443842e-06,1.42169155482728e-06,1.81975677394844e-06,9.540230608951e-07,1.286708693934e-06,1.8171169687516e-06,3.4485986219715e-06,1.0243063059122e-07,4.40380103974468e-06,3.4709458280714e-06,3.43686469186034e-06,2.69503045625763e-06,2.78370245596074e-06,3.2426207982657e-07,4.554802787767e-08,3.681522511136e-08,1.2835777735792e-07,3.3717369288477e-07,3.4755686740028e-07,4e-08,1.0302454421696e-07,108.814689,487.359231,8.703614,345.719836,406.553813,515.649617,131.314928,286.521053,-1.416488,-1.446531,-1.974525,-1.64709,-2.343,-1.565979,-1.17825,-1.156255,6.222525,5.758004,6.603525,6.27489,6.576804,5.725768,5.765381,5.828018,7.675725,7.884612,5.87055,7.444995,6.350079,8.1492,8.0265,7.829645,-0.849,-0.945,-1.443,-0.648,-1.56705,-0.62895,-1.11705,-1.002,-1.692,-2.65005,-2.50605,-2.86995,-2.95605,-2.47695,-1.251,-1.52895,6.43605,6.94305,6.714,7.00095,7.125,6.28305,5.928,6.25395,5.74605,5.16195,6.49305,5.81295,5.99505,5.03805,5.56395,5.68905,8.19795,8.90595,6.58905,8.23605,7.527,9.15495,8.14005,8.28405,7.21095,5.74605,5.15205,5.79405,5.31495,7.21095,7.90095,7.43205,9.990547,9.94489,9.094377,9.928021,9.486975,10.117527,9.953525,9.830474,0.223266,-0.303399,0.699188,1.346192,0.339438,-0.209913,-0.672513,-0.207562,0.024544,0.386227,0.729712,-4.55093,1.408314,-0.541464,1.449319,0.731525,-0.130281,0.640866,0.547799,-8.215345,1.077253,-0.613711,1.938629,0.982563,0.345262,1.0054,0.756525,3.92906,2.42344,0.416625,0.1595,0.329863,0.1331,-2.0724,0.64185,-0.2255,-1.70706,-0.935687,-1.4421,-1.18745,0.295625,1.3915,1.02685,2.5674,7.5262,0.1155,4.87176,4.27983,-0.67485,-0.366437,0.432575,-22.5809,-1.3981,-1.98357,-0.999762,-1.12283,0.2574,2.79757,1.07126,2.98458,9.64824,0.615038,6.5538,5.85324,-1.04321,-0.86625,0.024338,-38.4867,-3.45826,-3.1196,-1.3805,-1.53574,0.620836,1.530084,1.244294,11.073588,4.315094,1.11738,3.441094,2.458712
AkuXO1X9V7QUWMjUGTgbYQis8wO2,8.5644806935806e-07,1.9966370864574e-06,1.9016074928758e-07,1.55350332057027e-06,1.09205148108917e-06,1.7490276128938e-06,1.29632176045178e-06,1.00848335866986e-06,1.98912947283172e-06,3.1578792181225e-06,4.3315000158771e-07,3.6250726416776e-06,3.03690678046801e-06,3.4026027841979e-06,2.59122855592975e-06,2.36070551557156e-06,7.523809523809e-08,4.1317516857447e-07,2.111657594074e-08,5.610559125651e-08,5.62499999999e-09,2.97189837155e-09,1.3137559405309e-07,4.496498637829e-08,225.386502,418.141145,10.637811,398.51137,304.082396,528.010002,198.078223,171.697476,-1.82575,-1.86912,-2.73565,-2.128425,-2.596396,-1.905506,-1.864007,-1.82109,5.711838,5.757585,6.6687,6.114912,6.565373,5.767134,5.658707,5.764305,7.997412,7.68912,6.231,7.2965,6.414162,7.783622,7.921414,7.383675,-1.299,-1.31805,-2.496,-1.194,-1.33695,-0.82995,-1.72995,-1.58595,-2.448,-3.033,-2.91795,-2.90805,-3.06105,-2.592,-1.998,-2.60205,6.38805,6.89505,6.88605,6.723,7.02,6.39705,5.70795,6.60795,5.229,5.229,6.378,5.53605,5.21895,4.90305,5.59305,5.61195,8.98305,8.724,7.077,8.025,7.968,9.012,8.265,8.35095,7.16295,5.91795,5.46795,6.129,5.21895,6.33,7.65195,5.62095,10.018652,9.849567,9.549622,9.792085,9.594802,9.929493,9.912836,9.570459,-0.192855,-0.358641,0.79058,0.021301,1.102908,-0.017703,-0.703863,0.080149,0.277029,0.516519,-0.4807,-0.110665,-0.994306,-0.28765,0.706808,-0.279496,0.381872,0.732573,-0.991189,-0.185831,-1.978,-0.269053,1.10652,-0.477427,0.985187,0.703313,1.37679,0.612975,2.87581,0.889763,0.2343,0.612975,-1.83741,-1.86354,0.299475,-1.01846,-1.34805,-0.72105,-1.12956,-0.386788,1.41432,1.39838,-0.15675,0.495825,0.583412,-0.081812,1.50576,0.946137,-1.17961,-0.205838,-0.732325,-0.72655,-2.9095,-1.00884,-0.399713,-0.986013,2.63051,2.68593,-0.583138,1.20904,1.80964,0.546838,2.10306,1.1946,-1.81871,-0.609125,-1.25386,-0.906263,-4.92415,-1.97546,-0.597987,-1.38133,1.743457,1.395127,1.416146,0.8398,2.854215,0.569475,1.709556,1.053857
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.02299993599588e-06,2.01439870508287e-06,1.18931532285986e-06,1.13220115539358e-06,1.70500380474661e-06,1.03699608503904e-06,9.1512011717384e-07,1.45227798380316e-06,2.09167490130125e-06,3.93721268672197e-06,3.2554586772474e-06,2.7832970820699e-06,3.33148091425289e-06,2.28734740750717e-06,3.29726092889507e-06,3.1211724357527e-06,7.571428571428e-08,3.796729460243e-08,3.42371394811e-08,6.49620597283e-09,2.914689338804e-08,2.1258071538508e-07,1.437837837838e-08,6.28179876846e-08,211.278661,395.130998,176.141753,117.574977,719.738992,266.026155,140.71111,252.189305,-2.009767,-2.5155,-2.402,-2.1532,-2.655043,-2.337729,-2.347875,-2.197117,5.494,5.9886,5.95235,5.736475,6.159393,5.928782,5.753362,5.65145,7.69,7.362705,7.3515,7.457,6.910386,7.302932,7.704375,7.719,-1.68195,-1.692,-1.998,-1.96005,-1.22295,-1.32795,-2.10405,-1.998,-2.62095,-3.492,-3.45405,-2.50605,-3.90405,-3.00405,-3.07995,-2.487,5.95695,6.78105,6.78105,5.95695,7.03905,6.95295,6.54105,5.88,5.11395,5.09505,5.622,5.583,4.779,4.85595,5.50695,5.51595,8.64795,8.87805,8.09205,8.03505,9.414,8.64795,8.475,8.226,7.04805,6.45495,6.675,6.76095,4.84605,5.574,6.63705,7.221,9.672847,9.878028,9.786154,9.65694,9.749749,9.754563,9.923889,9.819253,-0.119151,-0.196226,-0.408077,-0.372602,0.466217,0.214107,0.158313,0.044764,0.077397,0.462743,0.041021,-0.19069,-0.389629,-0.146781,-0.127273,-0.190789,0.092798,0.39699,0.28797,0.044504,-0.810255,-0.279154,-0.222028,-0.314172,0.243925,0.367537,0.74745,0.298238,2.23108,2.16026,1.87907,0.43505,-1.43371,-1.47221,-1.32839,-1.22471,-0.993163,-0.56705,-0.377438,-0.312263,0.920287,1.02974,0.626588,0.462137,0.104088,0.241038,0.1859,0.066962,-0.359838,0.167063,-0.582587,-0.561825,-1.2716,-1.452,-1.00251,-0.5676,1.74598,1.87894,1.4025,1.2485,0.66,0.274725,0.42185,0.1914,-0.614487,-0.294525,-0.786088,-0.870788,-3.4694,-2.80156,-2.17896,-0.885638,0.728654,0.975448,1.119876,0.972306,1.270244,0.708976,0.797095,0.509394
AkuXO1X9V7QUWMjUGTgbYQis8wO2,6.1251903296678e-07,1.68934354348933e-06,1.73071609715656e-06,1.43487180925727e-06,1.72930789925999e-06,1.39792119037828e-06,1.81689301294219e-06,1.23346631332133e-06,1.99111694568809e-06,2.93713601875259e-06,3.45147747762414e-06,3.86877531090267e-06,3.75115000908054e-06,3.61177937580849e-06,3.36332391611422e-06,2.60010701702834e-06,1.180722891566e-08,2.764998335317e-08,1.4060010936997e-07,1.2518663844215e-07,4.329028115994e-08,8.060750779239e-08,1.1576470588235e-07,5.135010808168e-08,114.241291,500.912657,125.984101,174.220845,707.185579,273.329517,191.38151,251.1345,-2.300895,-2.44593,-2.50575,-2.467543,-2.762048,-2.43975,-2.26839,-2.1948,5.704005,5.72453,5.887762,5.967836,6.218445,5.798441,5.63901,5.570085,7.726395,7.65953,7.350225,7.1004,6.92796,7.436632,7.77258,7.630905,-1.96995,-1.92195,-2.00805,-1.644,-1.32795,-1.38495,-2.13195,-2.00805,-2.72595,-3.39705,-3.22395,-3.30105,-3.70305,-3.588,-2.46795,-2.343,6.09105,6.79005,6.48405,6.83805,7.15395,6.915,6.10995,5.71695,5.46795,5.181,5.421,5.25795,4.78905,4.90305,5.44005,5.44005,8.48505,8.87805,8.20695,8.50395,8.92605,8.55195,8.38005,7.93005,6.981,6.26295,6.68505,5.334,5.41095,5.34405,6.70395,7.13505,9.884762,9.91936,9.778268,9.698754,9.801453,9.816288,9.883091,9.701453,0.382429,-0.287595,-0.632603,0.196448,0.579638,0.1728,-0.320292,-0.095164,-0.356868,0.315673,-0.160256,-0.386532,-0.296546,-0.251638,0.220055,0.020872,-0.607723,0.395716,0.269294,-0.510616,-0.736642,-0.3288,0.435545,0.030841,0.92565,0.580525,0.31955,2.85381,2.29611,2.98471,0.187413,0.461863,-0.085112,-2.06181,-1.1286,-0.749512,-0.475338,-0.537625,-0.649,-0.566087,0.102712,1.23104,0.149325,0.347187,0.256025,0.007975,0.472037,0.441512,-0.884675,-0.045925,-0.39875,-1.6346,-1.37665,-1.8447,-0.1001,-0.319412,0.2013,2.28965,0.753913,0.224125,0.275687,0.279812,0.876013,0.75845,-1.53106,-0.4554,-0.108625,-3.34139,-3.07381,-3.84051,-0.163625,-0.694788,0.852847,1.032645,0.914326,1.211741,1.186242,0.679935,0.757576,0.61973
